"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Ashland County, WI"	"55003"	791	61992	1276.0
	"Barron County, WI"	"55005"	2285	180588	1265.3
	"Bayfield County, WI"	"55007"	713	60562	1177.3
	"Brown County, WI"	"55009"	8885	1057140	840.5
	"Buffalo County, WI"	"55011"	542	52222	1037.9
	"Burnett County, WI"	"55013"	812	61920	1311.4
	"Calumet County, WI"	"55015"	1532	200666	763.5
	"Chippewa County, WI"	"55017"	2595	258267	1004.8
	"Clark County, WI"	"55019"	1449	138923	1043.0
	"Columbia County, WI"	"55021"	2382	230226	1034.6
	"Crawford County, WI"	"55023"	771	64464	1196.0
	"Dane County, WI"	"55025"	14424	2194131	657.4
	"Dodge County, WI"	"55027"	4213	350358	1202.5
	"Door County, WI"	"55029"	1423	111056	1281.3
	"Douglas County, WI"	"55031"	1898	173762	1092.3
	"Dunn County, WI"	"55033"	1490	181403	821.4
	"Eau Claire County, WI"	"55035"	3737	419700	890.4
	"Florence County, WI"	"55037"	267	17212	1551.2
	"Fond du Lac County, WI"	"55039"	4293	412273	1041.3
	"Forest County, WI"	"55041"	526	35915	1464.6
	"Grant County, WI"	"55043"	2157	205035	1052.0
	"Green County, WI"	"55045"	1532	147095	1041.5
	"Green Lake County, WI"	"55047"	1010	75647	1335.1
	"Iowa County, WI"	"55049"	823	94729	868.8
	"Iron County, WI"	"55051"	391	22759	1718.0
	"Jackson County, WI"	"55053"	902	82381	1094.9
	"Jefferson County, WI"	"55055"	3164	339974	930.7
	"Juneau County, WI"	"55057"	1266	107120	1181.9
	"Kenosha County, WI"	"55059"	6369	678193	939.1
	"Kewaunee County, WI"	"55061"	806	81589	987.9
	"La Crosse County, WI"	"55063"	4378	473250	925.1
	"Lafayette County, WI"	"55065"	629	66622	944.1
	"Langlade County, WI"	"55067"	1057	76695	1378.2
	"Lincoln County, WI"	"55069"	1511	110414	1368.5
	"Manitowoc County, WI"	"55071"	3687	315569	1168.4
	"Marathon County, WI"	"55073"	5294	542306	976.2
	"Marinette County, WI"	"55075"	2358	161308	1461.8
	"Marquette County, WI"	"55077"	871	62178	1400.8
	"Menominee County, WI"	"55078"	226	18306	1234.6
	"Milwaukee County, WI"	"55079"	36485	3783959	964.2
	"Monroe County, WI"	"55081"	1884	185468	1015.8
	"Oconto County, WI"	"55083"	1595	152526	1045.7
	"Oneida County, WI"	"55085"	2026	142567	1421.1
	"Outagamie County, WI"	"55087"	6429	752782	854.0
	"Ozaukee County, WI"	"55089"	3456	358454	964.1
	"Pepin County, WI"	"55091"	294	29118	1009.7
	"Pierce County, WI"	"55093"	1263	170709	739.9
	"Polk County, WI"	"55095"	1989	174969	1136.8
	"Portage County, WI"	"55097"	2399	283778	845.4
	"Price County, WI"	"55099"	768	53238	1442.6
	"Racine County, WI"	"55101"	8237	784499	1050.0
	"Richland County, WI"	"55103"	839	69145	1213.4
	"Rock County, WI"	"55105"	6703	652651	1027.0
	"Rusk County, WI"	"55107"	812	56369	1440.5
	"St. Croix County, WI"	"55109"	2752	364057	755.9
	"Sauk County, WI"	"55111"	2752	257589	1068.4
	"Sawyer County, WI"	"55113"	949	66447	1428.2
	"Shawano County, WI"	"55115"	2016	163267	1234.8
	"Sheboygan County, WI"	"55117"	4836	461276	1048.4
	"Taylor County, WI"	"55119"	802	81391	985.4
	"Trempealeau County, WI"	"55121"	1199	118453	1012.2
	"Vernon County, WI"	"55123"	1294	123329	1049.2
	"Vilas County, WI"	"55125"	1338	88845	1506.0
	"Walworth County, WI"	"55127"	4223	415492	1016.4
	"Washburn County, WI"	"55129"	934	63022	1482.0
	"Washington County, WI"	"55131"	5144	544617	944.5
	"Waukesha County, WI"	"55133"	15469	1619614	955.1
	"Waupaca County, WI"	"55135"	2984	203446	1466.7
	"Waushara County, WI"	"55137"	1249	97358	1282.9
	"Winnebago County, WI"	"55139"	6621	686189	964.9
	"Wood County, WI"	"55141"	3684	291174	1265.2
	"Albany County, WY"	"56001"	903	155381	581.2
	"Big Horn County, WY"	"56003"	621	46821	1326.3
	"Campbell County, WY"	"56005"	1229	185833	661.3
	"Carbon County, WY"	"56007"	570	59193	963.0
	"Converse County, WY"	"56009"	526	55070	955.1
	"Crook County, WY"	"56011"	317	30220	1049.0
	"Fremont County, WY"	"56013"	1998	157426	1269.2
	"Goshen County, WY"	"56015"	691	53057	1302.4
	"Hot Springs County, WY"	"56017"	335	17818	1880.1
	"Johnson County, WY"	"56019"	395	34081	1159.0
	"Laramie County, WY"	"56021"	3992	399666	998.8
	"Lincoln County, WY"	"56023"	638	79770	799.8
	"Natrona County, WY"	"56025"	3316	320603	1034.3
	"Niobrara County, WY"	"56027"	123	9294	1323.4
	"Park County, WY"	"56029"	1357	117180	1158.0
	"Platte County, WY"	"56031"	508	34115	1489.1
	"Sheridan County, WY"	"56033"	1375	122444	1123.0
	"Sublette County, WY"	"56035"	294	39356	747.0
	"Sweetwater County, WY"	"56037"	1444	170740	845.7
	"Teton County, WY"	"56039"	387	93539	413.7
	"Uinta County, WY"	"56041"	671	80955	828.9
	"Washakie County, WY"	"56043"	387	31210	1240.0
	"Weston County, WY"	"56045"	320	27380	1168.7
"Total"			12309403	1314356511	936.5
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Group By: Residence County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Jan 31, 2022 12:52:20 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Provisional Multiple"
"Cause of Death on CDC WONDER Online Database, released 2021. Data are from the final Multiple Cause of Death Files, 2018-2020,"
"and from provisional data for years 2020-2021, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Jan 31, 2022 12:52:20"
"PM"
"---"
Messages:
"1. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"2. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"3. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"4. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"5. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"6. The population figures for years 2021 and 2020 are single-race estimates of the July 1 resident population, from the Vintage"
"2020 postcensal series released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series released by the Census Bureau on June 25,"
"2020. The population figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by the Census Bureau on June 20, 2019."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Age"
"Group."
"8. Deaths occurring through December 18,2021 as of January 02,2022."
